sample_id,fold,split,node_id,forecast_origin,horizon,stored_target,recomputed_target,absolute_difference,target_match,history_length,history_latest_le_origin,target_observed_count_recomputed
5a2b1d7c0b43b569bc5cb5c8,1,train,N018,2025-12-16 23:00:00,3,98.0,98.0,0.0,True,24,True,3
6ab5a44886e20d767fcee719,6,train,N034,2026-01-04 08:00:00,6,100.0,100.0,0.0,True,24,True,6
7086a26e44b0c6f24c455867,1,train,N038,2026-01-07 15:00:00,1,100.0,100.0,0.0,True,24,True,1
35680ec395408e2533504f04,2,test,N010,2026-01-29 15:00:00,1,94.0,94.0,0.0,True,24,True,1
3c20a86a3a22d855448b3b09,2,validation,N047,2026-01-24 03:00:00,6,74.33333333333334,74.33333333333334,0.0,True,24,True,5
56da69a37a1b7ba2cb58e500,1,train,N018,2025-12-12 22:00:00,6,98.0,98.0,0.0,True,24,True,6
e7887763e0804eabb4938110,3,train,N025,2026-01-16 01:00:00,6,98.0,98.0,0.0,True,24,True,5
81f4b78e584e68c5504061be,4,validation,N006,2026-02-07 05:00:00,6,90.0,90.0,0.0,True,24,True,5
4481ed3b32fd6127bbc48e2d,2,validation,N034,2026-01-23 18:00:00,6,100.0,100.0,0.0,True,24,True,5
5de0271cbcc9d48c87446303,1,train,N032,2025-12-24 07:00:00,3,100.0,100.0,0.0,True,24,True,3
c335d5de889631df4992b58e,6,train,N011,2026-02-04 15:00:00,6,94.0,94.0,0.0,True,24,True,5
ac2042b150004db7c7e98dd9,3,train,N019,2026-01-16 09:00:00,1,98.0,98.0,0.0,True,24,True,1
d0aaa1b0697624cf77ad94e7,6,train,N009,2025-12-13 12:00:00,3,90.0,90.0,0.0,True,24,True,3
1c53d6d30c8b9e02fb46c84f,5,test,N046,2026-02-21 13:00:00,3,88.0,88.0,0.0,True,24,True,3
ff75bb0fc653e3afc169c1e1,5,test,N047,2026-02-21 11:00:00,6,64.47222222222221,64.47222222222221,0.0,True,24,True,6
ac5a74c01f205bb8bf345f3f,3,train,N019,2026-01-18 19:00:00,3,98.0,98.0,0.0,True,24,True,3
03cda784e6697caa7e04c86b,2,validation,N036,2026-01-25 01:00:00,3,100.0,100.0,0.0,True,24,True,3
5d6b4b17c8805c82f56da6b7,1,train,N036,2026-01-02 08:00:00,1,100.0,100.0,0.0,True,24,True,1
a1a42f3206467351d9e90d4a,3,train,N024,2025-12-16 09:00:00,3,100.0,100.0,0.0,True,24,True,3
62393c548a5d0040ff3743f8,6,train,N044,2026-02-07 14:00:00,3,63.833333333333336,63.833333333333336,0.0,True,24,True,3
0d971513c870aa4d11ca068f,2,train,N025,2025-12-18 03:00:00,1,98.0,98.0,0.0,True,24,True,1
2d7de4858e46fa1ff938c443,6,train,N030,2026-01-04 03:00:00,3,98.0,98.0,0.0,True,24,True,3
dd27716b74094f8012aaf1c9,4,train,N033,2026-01-31 09:00:00,3,100.0,100.0,0.0,True,24,True,3
bdcbe850f4d13a2ae3f25837,2,train,N019,2026-01-05 06:00:00,1,98.0,98.0,0.0,True,24,True,1
b0cae5eb1b00339d526150ba,2,validation,N022,2026-01-22 18:00:00,6,98.0,98.0,0.0,True,24,True,5
0e289a14e94920c2dcae7c4b,3,train,N007,2025-12-28 02:00:00,6,90.0,90.0,0.0,True,24,True,6
4e25ed59b8b1679d7ec37de6,4,train,N028,2025-12-18 03:00:00,3,100.0,100.0,0.0,True,24,True,3
9ec9fc6cc354a7e973de11b6,3,train,N033,2026-01-07 13:00:00,1,100.0,100.0,0.0,True,24,True,1
ec5c24b6ad10f6137c67fcce,6,train,N008,2025-12-18 02:00:00,6,90.0,90.0,0.0,True,24,True,6
3e548cd7e0ff83f8a8c90749,1,train,N044,2026-01-11 10:00:00,6,64.16666666666667,64.16666666666667,0.0,True,24,True,6
d0054f854d904eec1491a611,4,train,N011,2026-01-16 21:00:00,6,94.0,94.0,0.0,True,24,True,5
67c1379dcdf8cf628c72d862,2,train,N021,2025-12-22 19:00:00,3,100.0,100.0,0.0,True,24,True,3
d9a2940ae089667634194421,5,train,N005,2025-12-13 22:00:00,6,43.0,43.0,0.0,True,24,True,6
efada9c6d34522b87ce9254b,6,train,N035,2025-12-24 08:00:00,3,100.0,100.0,0.0,True,24,True,3
967b8f5f4b0b27f45e31199d,5,train,N017,2026-01-09 10:00:00,3,99.0,99.0,0.0,True,24,True,3
43edbad91538f14416f81638,2,train,N012,2025-12-25 18:00:00,3,91.25,91.25,0.0,True,24,True,3
b18c57cb751f73d5cef5385d,3,train,N015,2025-12-18 05:00:00,6,94.0,94.0,0.0,True,24,True,6
255b5827370ed4d59b1d6227,3,train,N043,2025-12-31 11:00:00,3,60.77777777777778,60.77777777777778,0.0,True,24,True,3
c45caf03522da31b8bb2d857,1,train,N001,2025-12-16 02:00:00,3,90.0,90.0,0.0,True,24,True,3
58cc5aa3e6271eaf6ac72099,4,train,N015,2026-02-01 09:00:00,3,94.0,94.0,0.0,True,24,True,3
c7a0cab22e7876c220c458a8,5,train,N039,2026-01-01 02:00:00,3,98.16666666666667,98.16666666666667,0.0,True,24,True,3
cfaa8035bf47836f3247e985,2,test,N026,2026-01-30 06:00:00,3,100.0,100.0,0.0,True,24,True,3
26f844cf4bbcb40001a90741,6,train,N023,2025-12-17 00:00:00,1,100.0,100.0,0.0,True,24,True,1
15c260099336fa350bcd001f,4,test,N019,2026-02-15 19:00:00,1,98.0,98.0,0.0,True,24,True,1
142b451a78032778f5494d88,2,train,N037,2025-12-23 21:00:00,3,100.0,100.0,0.0,True,24,True,3
b0ead355af8142e4d4b8c5b5,2,train,N010,2026-01-07 08:00:00,3,94.0,94.0,0.0,True,24,True,3
4d78e533fb5dca2d71fb1114,3,train,N027,2025-12-22 13:00:00,1,100.0,100.0,0.0,True,24,True,1
16c0957264ffedc970d4b775,6,train,N039,2026-01-18 16:00:00,1,100.0,100.0,0.0,True,24,True,1
11e303954abd6ea7872dd483,3,train,N050,2025-12-14 13:00:00,6,32.97222222222222,32.97222222222222,0.0,True,24,True,6
2daeea785cd9a475f0348e30,5,train,N031,2025-12-12 17:00:00,1,100.0,100.0,0.0,True,24,True,1
51a0393b96fb711c128e8ef0,5,train,N023,2025-12-22 19:00:00,3,100.0,100.0,0.0,True,24,True,3
12ea4feb855aec900e1a527d,6,test,N024,2026-02-25 12:00:00,6,100.0,100.0,0.0,True,24,True,5
5403dcc64319dcf729774542,3,train,N002,2025-12-16 17:00:00,6,92.25,92.25,0.0,True,24,True,6
3cfe0b26563465da10d5eed8,4,train,N005,2025-12-10 05:00:00,6,43.0,43.0,0.0,True,24,True,5
5d20ae4c4ec0d43612496e72,2,train,N032,2025-12-29 15:00:00,6,100.0,100.0,0.0,True,24,True,5
34393a5c8209cdd06e8f84aa,5,train,N043,2026-01-15 09:00:00,1,66.5,66.5,0.0,True,24,True,1
a0164f0c4b32042576eb7673,6,train,N036,2025-12-29 19:00:00,6,100.0,100.0,0.0,True,24,True,5
88ea565376e0359b54348657,3,train,N001,2025-12-31 04:00:00,1,90.0,90.0,0.0,True,24,True,1
cbd17a8f81b6afd3b0f0c76d,5,validation,N032,2026-02-13 10:00:00,1,100.0,100.0,0.0,True,24,True,1
20fea77989050695d48401ae,2,train,N026,2025-12-29 10:00:00,3,100.0,100.0,0.0,True,24,True,3
ad2574c8067151c24cc6c306,4,train,N044,2026-01-14 02:00:00,1,78.0,78.0,0.0,True,24,True,1
22565f811174a1c73f74479c,6,train,N043,2026-02-02 09:00:00,3,64.22222222222221,64.22222222222221,0.0,True,24,True,3
48812fdaff33a57bf9bef677,1,train,N043,2025-12-26 00:00:00,6,75.61111111111111,75.61111111111111,0.0,True,24,True,6
012eb8594a0bdb0922442dd7,2,train,N024,2025-12-17 11:00:00,3,100.0,100.0,0.0,True,24,True,3
f44a419c27ea1baca09c31f7,6,train,N042,2025-12-15 07:00:00,1,65.66666666666667,65.66666666666667,0.0,True,24,True,1
61890ce810938236354cea31,6,train,N033,2025-12-26 18:00:00,3,96.16666666666667,96.16666666666667,0.0,True,24,True,3
3d4884ba1a97f04988c7b8a1,4,validation,N021,2026-02-05 02:00:00,1,100.0,100.0,0.0,True,24,True,1
5acb3be158cbfaeb8482e670,3,train,N015,2025-12-15 01:00:00,3,94.0,94.0,0.0,True,24,True,3
2fe61945b0e3aab32cd71eb8,5,train,N045,2026-01-20 12:00:00,1,65.0,65.0,0.0,True,24,True,1
4d4b83a219994a6c0e0c029f,4,validation,N023,2026-02-07 10:00:00,3,100.0,100.0,0.0,True,24,True,3
b6de01445e83011710a01503,6,train,N001,2025-12-09 20:00:00,1,90.0,90.0,0.0,True,24,True,1
f6bdbd85cdafe4767f24aa0e,6,train,N044,2026-02-04 03:00:00,6,69.33333333333333,69.33333333333333,0.0,True,24,True,6
80c80807607b84b98b2c3fa4,4,test,N042,2026-02-14 19:00:00,1,67.5,67.5,0.0,True,24,True,1
2edec8c0889cbb6db2a35241,1,test,N027,2026-01-23 12:00:00,3,100.0,100.0,0.0,True,24,True,3
fec2b9ab9697b4d481dbbbfa,4,train,N042,2026-01-14 15:00:00,6,67.3,67.3,0.0,True,24,True,5
dd47e4df14d28bbf93a55d67,4,train,N048,2025-12-09 19:00:00,3,72.91666666666667,72.91666666666667,0.0,True,24,True,3
9aa5c8ab72f8fc31f5d3184f,4,train,N037,2026-01-10 11:00:00,3,100.0,100.0,0.0,True,24,True,3
8b57ac6579b070343e67f24d,5,test,N031,2026-02-16 05:00:00,1,100.0,100.0,0.0,True,24,True,1
272e3d7544ca269ec4c0cfc4,2,train,N031,2025-12-21 06:00:00,6,100.0,100.0,0.0,True,24,True,6
401f1cd1383afc98131b8e9b,2,train,N031,2025-12-28 06:00:00,1,100.0,100.0,0.0,True,24,True,1
655ad1f4ee445fa51c97a7e5,2,train,N017,2025-12-18 15:00:00,1,99.0,99.0,0.0,True,24,True,1
5e017ec95a342d23c66ef002,6,train,N022,2025-12-23 10:00:00,3,98.0,98.0,0.0,True,24,True,3
d169dcfc65b8023e74275256,6,train,N030,2026-01-20 15:00:00,6,98.0,98.0,0.0,True,24,True,5
af406065e738b848218b5ece,1,test,N032,2026-01-19 08:00:00,3,100.0,100.0,0.0,True,24,True,3
52b4d54b264179b45b3a0a54,5,train,N005,2025-12-25 19:00:00,3,43.0,43.0,0.0,True,24,True,3
804de5035224d906b84f1084,2,validation,N038,2026-01-23 01:00:00,1,100.0,100.0,0.0,True,24,True,1
f8da2faad1808fb6f04bbff8,4,train,N032,2026-01-18 20:00:00,1,100.0,100.0,0.0,True,24,True,1
15c3b90cf9d5233748a3b984,4,train,N020,2025-12-13 06:00:00,1,100.0,100.0,0.0,True,24,True,1
b4414733f07f523f53140dcc,3,train,N034,2026-01-05 06:00:00,3,100.0,100.0,0.0,True,24,True,3
aa475c64a52b4a33b8c04f21,2,train,N046,2025-12-09 19:00:00,6,89.0,89.0,0.0,True,24,True,5
01365d89572953b2563b78c1,3,train,N002,2025-12-16 23:00:00,6,94.0,94.0,0.0,True,24,True,6
6faa11a9cdc0b0b51af365aa,4,train,N004,2025-12-25 20:00:00,6,84.125,84.125,0.0,True,24,True,6
7edbfbed99a636ce1b7694a8,1,train,N021,2025-12-17 22:00:00,6,100.0,100.0,0.0,True,24,True,6
66c87169082b9853fcaed570,6,train,N016,2026-01-19 19:00:00,1,99.0,99.0,0.0,True,24,True,1
4f3fb5fd7c1b11b2d9ca2561,5,train,N011,2026-01-10 13:00:00,6,94.0,94.0,0.0,True,24,True,6
5489de5b7d49e0c0b5afca1f,6,train,N026,2026-01-14 03:00:00,1,100.0,100.0,0.0,True,24,True,1
71db3c2a22d42a4a5d3f2687,6,train,N006,2026-01-31 05:00:00,6,90.0,90.0,0.0,True,24,True,5
e68b6341467c324a7e5876d4,3,train,N046,2026-01-01 02:00:00,3,89.0,89.0,0.0,True,24,True,3
ffec56eb62fdab3118940112,5,train,N050,2025-12-15 08:00:00,3,34.69444444444445,34.69444444444445,0.0,True,24,True,3
d9f636d13ca10bb8ffc98333,5,train,N002,2025-12-20 17:00:00,3,94.0,94.0,0.0,True,24,True,3
d1b03d08fdc748d8b80b2e76,6,train,N027,2026-02-06 06:00:00,6,100.0,100.0,0.0,True,24,True,5
18c85ed5318ecafe8aaf6866,1,train,N047,2025-12-30 14:00:00,6,63.11111111111111,63.11111111111111,0.0,True,24,True,6
a0673bb67cd6715e789aa9e5,5,train,N030,2026-01-11 07:00:00,1,98.0,98.0,0.0,True,24,True,1
b45c2e846fbf90baed7ba38d,6,validation,N051,2026-02-18 04:00:00,3,76.16666666666667,76.16666666666667,0.0,True,24,True,3
199739bb4f85008bb2c12cdf,2,train,N021,2025-12-20 03:00:00,1,100.0,100.0,0.0,True,24,True,1
be61e831bb0e20c4f2837bbd,2,train,N043,2025-12-21 07:00:00,6,64.70833333333333,64.70833333333333,0.0,True,24,True,6
89a3535a332ad846fab82b80,2,train,N010,2025-12-17 19:00:00,1,94.0,94.0,0.0,True,24,True,1
f54edd91323bd221a6a38fe2,6,validation,N012,2026-02-16 01:00:00,1,94.0,94.0,0.0,True,24,True,1
76ce06e97e14ca91607b100f,5,train,N018,2025-12-29 17:00:00,3,96.25,96.25,0.0,True,24,True,3
edf9a60748d3d9fa49d41870,5,train,N024,2026-01-16 06:00:00,1,100.0,100.0,0.0,True,24,True,1
151266de255870b5d974613c,5,train,N032,2025-12-26 19:00:00,3,96.75,96.75,0.0,True,24,True,3
13f333582ff09e7985d31138,3,validation,N015,2026-02-01 14:00:00,6,94.0,94.0,0.0,True,24,True,6
bbb316dfec34d5023b4c47ff,2,validation,N030,2026-01-21 09:00:00,1,98.0,98.0,0.0,True,24,True,1
4a27cdae6f2f03f376c5fdf3,1,train,N015,2025-12-15 04:00:00,6,94.0,94.0,0.0,True,24,True,6
38098b35b7a23e19206d4c30,4,train,N026,2025-12-17 00:00:00,1,100.0,100.0,0.0,True,24,True,1
5642a32c4dcb5cbd64af49d2,2,train,N016,2025-12-24 19:00:00,3,99.0,99.0,0.0,True,24,True,3
d5feab338cdafb4be6a9de31,4,train,N024,2026-01-04 09:00:00,1,98.0,98.0,0.0,True,24,True,1
205eec11488e90548274fa6a,1,validation,N029,2026-01-16 20:00:00,3,98.0,98.0,0.0,True,24,True,3
e2589466d89cb0b48e4fedc7,4,train,N025,2025-12-23 18:00:00,1,98.0,98.0,0.0,True,24,True,1
67261343b6652ef815044b4b,3,train,N038,2026-01-14 03:00:00,6,100.0,100.0,0.0,True,24,True,5
007fc2a9240c20f2faf35020,5,train,N003,2025-12-19 03:00:00,1,90.0,90.0,0.0,True,24,True,1
f63d69e8efa20db64c973d13,6,train,N001,2026-01-01 06:00:00,6,90.0,90.0,0.0,True,24,True,6
7436e10c2c6a8f6cdeba329d,1,train,N047,2025-12-22 04:00:00,6,68.55555555555556,68.55555555555556,0.0,True,24,True,6
09bffd5b2f10b6ac174cd62d,2,train,N050,2026-01-15 00:00:00,1,49.5,49.5,0.0,True,24,True,1
babb6bfed1bd3e2df83a8376,4,validation,N013,2026-02-06 05:00:00,6,94.0,94.0,0.0,True,24,True,6
8c6d0f7c7b94954ddac1e906,4,validation,N040,2026-02-08 18:00:00,3,100.0,100.0,0.0,True,24,True,3
bd631ac13ed30e19c20ac320,2,train,N015,2026-01-14 09:00:00,1,94.0,94.0,0.0,True,24,True,1
d5bae6fb9ffef2974a08ab73,6,train,N003,2026-01-20 13:00:00,6,90.0,90.0,0.0,True,24,True,5
1299ae70efb11a17cdc923c4,6,train,N003,2026-01-09 17:00:00,6,90.0,90.0,0.0,True,24,True,6
c63a5a19db1b768ed1b3939c,4,test,N028,2026-02-09 03:00:00,3,100.0,100.0,0.0,True,24,True,3
19ab1bb558854fc3658c9d1b,2,train,N017,2026-01-11 06:00:00,1,99.0,99.0,0.0,True,24,True,1
7d38697580f5dbb5f1b014a4,6,train,N038,2026-01-28 22:00:00,1,100.0,100.0,0.0,True,24,True,1
df5405613c6cb6a1aba1b650,5,train,N002,2025-12-30 02:00:00,6,93.29166666666667,93.29166666666667,0.0,True,24,True,6
33c2b706440d25d623851352,3,train,N024,2026-01-10 21:00:00,3,100.0,100.0,0.0,True,24,True,3
507a0304e62da522a1b2d16e,4,test,N012,2026-02-14 04:00:00,6,94.0,94.0,0.0,True,24,True,6
9636d4692f091ac875ffa6ca,3,test,N046,2026-02-03 12:00:00,6,86.0,86.0,0.0,True,24,True,5
635b2ee52e0f126b97942c40,5,train,N026,2026-01-31 22:00:00,1,100.0,100.0,0.0,True,24,True,1
85348affd085ef0d2ffabfac,2,train,N010,2025-12-12 08:00:00,3,94.0,94.0,0.0,True,24,True,3
eb543049d037fb660bd1e3d9,6,train,N020,2026-01-28 09:00:00,1,100.0,100.0,0.0,True,24,True,1
cc799c5bfa4ed1858ea96ac8,3,train,N009,2025-12-10 21:00:00,1,90.0,90.0,0.0,True,24,True,1
069b1fdb1df8837f7f514908,5,train,N011,2026-01-12 02:00:00,1,94.0,94.0,0.0,True,24,True,1
fca2743d15a7d69540bad7ac,3,validation,N028,2026-01-29 06:00:00,1,100.0,100.0,0.0,True,24,True,1
7a186bc53aeee6f0aa10de9b,4,train,N041,2026-01-15 03:00:00,1,88.0,88.0,0.0,True,24,True,1
a576005f833151604885170e,5,train,N042,2025-12-30 18:00:00,3,63.0,63.0,0.0,True,24,True,3
ed89fec66b9a06cf2fe66c31,4,train,N028,2026-01-02 03:00:00,1,100.0,100.0,0.0,True,24,True,1
20b106534b5f8138b18bdf4f,2,train,N043,2025-12-26 02:00:00,6,71.61111111111111,71.61111111111111,0.0,True,24,True,6
00b66bdbfb25cbcc48509960,6,train,N029,2026-01-29 15:00:00,3,98.0,98.0,0.0,True,24,True,3
555aafe0b6b68c488020cbf3,6,train,N019,2026-01-08 14:00:00,1,98.0,98.0,0.0,True,24,True,1
7ed81548a04acf3654952f14,3,train,N050,2025-12-29 17:00:00,6,39.49999999999999,39.49999999999999,0.0,True,24,True,6
bbdf35efceccf02c760ca449,2,train,N041,2026-01-10 12:00:00,3,85.44444444444444,85.44444444444444,0.0,True,24,True,3
fb79241d01098f108c928f74,4,train,N040,2025-12-24 08:00:00,3,100.0,100.0,0.0,True,24,True,3
516494d2df1351b6e7b90dbf,6,train,N030,2025-12-21 07:00:00,3,98.0,98.0,0.0,True,24,True,3
272ff1921ba09bfabc8aeab5,4,validation,N024,2026-02-05 09:00:00,3,100.0,100.0,0.0,True,24,True,3
bf923efaf07cd2f0163d03c3,5,train,N029,2026-01-15 02:00:00,6,98.0,98.0,0.0,True,24,True,6
b7ad89cc7603a49593c618bb,5,validation,N024,2026-02-14 10:00:00,3,100.0,100.0,0.0,True,24,True,3
7fd927d343d4e7e93c5059a4,1,validation,N036,2026-01-15 17:00:00,3,100.0,100.0,0.0,True,24,True,3
b00c91cf6e7be74bb65ad802,3,train,N014,2026-01-13 01:00:00,6,94.0,94.0,0.0,True,24,True,5
ba5395cb2ad69f499cca6bef,4,train,N030,2025-12-25 18:00:00,6,97.125,97.125,0.0,True,24,True,6
5ab8579617d08df5130bca3f,3,train,N030,2025-12-10 18:00:00,6,98.0,98.0,0.0,True,24,True,6
a98f7ad03fdcb45b0712d509,3,train,N020,2025-12-30 18:00:00,3,96.25,96.25,0.0,True,24,True,3
b4e26fa0edab905ea8700896,3,train,N020,2025-12-25 07:00:00,1,100.0,100.0,0.0,True,24,True,1
dcf3fd8f29ab852727c16d05,6,train,N033,2026-01-05 06:00:00,1,100.0,100.0,0.0,True,24,True,1
ffd7252528d2ca2f6e62e5a2,1,train,N033,2025-12-22 15:00:00,1,100.0,100.0,0.0,True,24,True,1
42625478d9482cdf3973d8fe,4,train,N043,2026-01-16 12:00:00,1,65.0,65.0,0.0,True,24,True,1
04d305799d179c0f4203c6d8,1,validation,N034,2026-01-18 17:00:00,3,100.0,100.0,0.0,True,24,True,3
daff3f7b779d7bd82a00d10b,1,train,N022,2025-12-10 16:00:00,1,98.0,98.0,0.0,True,24,True,1
2c61e985f4f66609591ac6ab,5,validation,N031,2026-02-10 12:00:00,6,100.0,100.0,0.0,True,24,True,5
5afb58cbbb596f16ad74386d,1,validation,N030,2026-01-12 08:00:00,1,98.0,98.0,0.0,True,24,True,1
aa3fb4ac2276990cf7659c87,1,train,N014,2026-01-03 03:00:00,6,94.0,94.0,0.0,True,24,True,6
3e53b82a36b5a5a58e6aba12,4,validation,N041,2026-02-08 03:00:00,6,88.0,88.0,0.0,True,24,True,5
16a9afe88e3e1b523da6f178,6,train,N026,2026-01-17 13:00:00,1,100.0,100.0,0.0,True,24,True,1
7464b80ff7dcd02abcc702da,3,train,N016,2025-12-12 10:00:00,1,99.0,99.0,0.0,True,24,True,1
316724e7a33650bd17775907,1,train,N024,2026-01-06 05:00:00,1,100.0,100.0,0.0,True,24,True,1
acbbf1ac6f94a130e95100eb,1,test,N036,2026-01-23 19:00:00,3,100.0,100.0,0.0,True,24,True,3
237264d6748824131e9ed38a,2,train,N034,2025-12-17 04:00:00,1,100.0,100.0,0.0,True,24,True,1
884a3629fceafdb1eb2752d1,2,train,N009,2025-12-31 02:00:00,6,90.0,90.0,0.0,True,24,True,6
2366f474b484495921229f51,5,train,N037,2026-01-12 08:00:00,6,100.0,100.0,0.0,True,24,True,6
1a51adf634aa9dbac7fac59d,5,train,N050,2025-12-11 10:00:00,3,35.388888888888886,35.388888888888886,0.0,True,24,True,3
7195a199e065974607a9397e,1,train,N041,2026-01-10 19:00:00,6,89.0,89.0,0.0,True,24,True,6
b3092274e14b194017c3ad2d,1,train,N046,2025-12-09 17:00:00,3,88.33333333333333,88.33333333333333,0.0,True,24,True,3
31384d2ca6912417fb103123,3,train,N015,2026-01-03 02:00:00,1,94.0,94.0,0.0,True,24,True,1
6e99c839b5c8a83a4f3b2747,3,train,N008,2026-01-20 06:00:00,1,90.0,90.0,0.0,True,24,True,1
8c8bdf8397680aefa813b99e,6,train,N031,2025-12-18 23:00:00,6,98.95833333333333,98.95833333333333,0.0,True,24,True,6
9f9d4b2b1315c38ebf6a6707,1,validation,N018,2026-01-14 12:00:00,1,98.0,98.0,0.0,True,24,True,1
d3070493c2b386db726a7c9a,2,train,N048,2026-01-09 05:00:00,6,64.56666666666666,64.56666666666666,0.0,True,24,True,5
3852b9ff600595d70ea81ffa,3,train,N049,2026-01-24 12:00:00,6,27.4,27.4,0.0,True,24,True,5
f52431997572e5268d725394,2,test,N028,2026-01-29 08:00:00,1,100.0,100.0,0.0,True,24,True,1
e474c703febeac58a6c8f55f,5,train,N033,2026-01-08 08:00:00,3,97.66666666666667,97.66666666666667,0.0,True,24,True,3
cdd05e3b498135a4baa24d62,6,train,N018,2026-01-22 07:00:00,3,98.0,98.0,0.0,True,24,True,3
98d8fd6c1bc71c2c6405c804,6,train,N043,2026-02-09 03:00:00,1,78.0,78.0,0.0,True,24,True,1
402025c778d1257d550b1ea6,4,train,N011,2026-01-19 16:00:00,1,94.0,94.0,0.0,True,24,True,1
707b6e494bf8a4959f2eaacc,4,validation,N035,2026-02-06 22:00:00,3,100.0,100.0,0.0,True,24,True,3
eff08aca20b8a407294a01c0,5,test,N012,2026-02-20 07:00:00,1,94.0,94.0,0.0,True,24,True,1
a2b8ce1b3814d74b124018e7,2,train,N051,2026-01-07 23:00:00,3,78.0,78.0,0.0,True,24,True,3
9a48636e59784ab454d4d0d3,2,train,N008,2025-12-15 22:00:00,1,90.0,90.0,0.0,True,24,True,1
3950f11b300bab2d146179f9,1,train,N049,2026-01-08 00:00:00,1,53.0,53.0,0.0,True,24,True,1
8fd12672d8d2479dd0ba5dd9,6,train,N048,2026-01-06 04:00:00,1,78.0,78.0,0.0,True,24,True,1
afebf6ab90ae893e4fbb7585,5,train,N005,2026-01-11 18:00:00,1,43.0,43.0,0.0,True,24,True,1
e5495f121d299cc19ebc46a4,5,train,N004,2026-01-09 05:00:00,1,90.0,90.0,0.0,True,24,True,1
b6f568d990721e8b4bbde3a0,5,train,N011,2025-12-27 01:00:00,3,94.0,94.0,0.0,True,24,True,3
ea8e9e1839b75a670bff06cc,4,train,N010,2026-01-26 18:00:00,6,92.1,92.1,0.0,True,24,True,5
bf02452a3c353947d5c595f5,2,validation,N020,2026-01-19 10:00:00,1,100.0,100.0,0.0,True,24,True,1
614a37ad3009a26d1df5a39e,6,train,N016,2025-12-17 17:00:00,1,99.0,99.0,0.0,True,24,True,1
6d4b713da88fc548cae2837d,5,train,N012,2026-01-09 07:00:00,3,94.0,94.0,0.0,True,24,True,3
94f5424eba427806bb98f902,4,train,N045,2025-12-15 05:00:00,1,71.0,71.0,0.0,True,24,True,1
135a3fa830ff30ddfae48130,3,train,N006,2025-12-13 16:00:00,3,90.0,90.0,0.0,True,24,True,3
b8ba8a2867f266ef8ad2e01c,2,train,N051,2025-12-23 09:00:00,3,64.3888888888889,64.3888888888889,0.0,True,24,True,3
213a174cd4037971bd9e52b2,2,train,N016,2025-12-22 03:00:00,1,99.0,99.0,0.0,True,24,True,1
885842c0096bd78247d127e0,3,train,N012,2025-12-22 15:00:00,3,94.0,94.0,0.0,True,24,True,3
b8bd48e82f89dfdf8f8f949a,3,train,N006,2026-01-16 03:00:00,1,90.0,90.0,0.0,True,24,True,1
39f300e22e347f7e860845f2,6,train,N021,2025-12-23 19:00:00,1,100.0,100.0,0.0,True,24,True,1
82685ff2effe56a62bf872c1,5,train,N003,2025-12-31 11:00:00,1,90.0,90.0,0.0,True,24,True,1
995921c3765a445865254003,2,validation,N006,2026-01-21 03:00:00,1,90.0,90.0,0.0,True,24,True,1
321cc6bb981545746dfc6dfe,1,train,N028,2025-12-19 13:00:00,3,100.0,100.0,0.0,True,24,True,3
5686610e340464823c3a1b75,6,train,N031,2025-12-13 10:00:00,1,100.0,100.0,0.0,True,24,True,1
3f94d90ce5d20bcc8a8010ba,5,train,N022,2025-12-25 12:00:00,6,98.0,98.0,0.0,True,24,True,6
503d67b84dc1cf95f4d6d9df,3,train,N018,2025-12-21 15:00:00,3,98.0,98.0,0.0,True,24,True,3
2be36d5c9f5dc520f1aaadc6,5,train,N033,2025-12-14 13:00:00,1,100.0,100.0,0.0,True,24,True,1
832a20d49aa9fdc81172ec36,5,train,N001,2026-01-23 10:00:00,6,90.0,90.0,0.0,True,24,True,5
ba44cf3c28ab39765b46a8e0,5,train,N020,2026-01-04 13:00:00,3,100.0,100.0,0.0,True,24,True,3
00ea6e3f15c4c4265e5fdd68,6,train,N038,2026-01-27 11:00:00,1,100.0,100.0,0.0,True,24,True,1
ceb88c173d22b6958fcf04b7,4,train,N043,2026-01-22 05:00:00,6,65.9,65.9,0.0,True,24,True,5
c80d74522cc04dad3dbc47d8,3,train,N005,2025-12-14 10:00:00,3,43.0,43.0,0.0,True,24,True,3
d930f7f835e357b6d22cd7d7,5,train,N033,2026-01-06 14:00:00,1,100.0,100.0,0.0,True,24,True,1
689f8ca9efe8e5e756ffbb55,6,train,N042,2025-12-24 15:00:00,3,56.666666666666664,56.666666666666664,0.0,True,24,True,3
12ebb5c7618aad6da24b41e9,2,train,N019,2025-12-12 22:00:00,1,98.0,98.0,0.0,True,24,True,1
e868a9556a484dce1ebd9681,3,train,N023,2026-01-15 06:00:00,3,100.0,100.0,0.0,True,24,True,3
799e469d0225d8a536fdc19c,6,train,N003,2025-12-13 21:00:00,1,90.0,90.0,0.0,True,24,True,1
72e2013c77ac89b7cc734c00,4,train,N043,2025-12-25 05:00:00,3,76.83333333333333,76.83333333333333,0.0,True,24,True,3
45a4fb1c3a5f6cc657d8736f,5,train,N010,2026-01-15 01:00:00,1,94.0,94.0,0.0,True,24,True,1
cbab09da6929eab4a5a77a89,4,train,N047,2026-01-01 05:00:00,1,72.66666666666667,72.66666666666667,0.0,True,24,True,1
